EVENT,RedFighter vs. BlueFighter,FIGHTER,KD,SUB.ATT,REV.,SIG.STR._LANDED,SIG.STR._ATTEMPTS,TOTAL STR._LANDED,TOTAL STR._ATTEMPTS,TD_LANDED,TD_ATTEMPTS,HEAD_LANDED,HEAD_ATTEMPTS,BODY_LANDED,BODY_ATTEMPTS,LEG_LANDED,LEG_ATTEMPTS,DISTANCE_LANDED,DISTANCE_ATTEMPTS,CLINCH_LANDED,CLINCH_ATTEMPTS,GROUND_LANDED,GROUND_ATTEMPTS,TOTAL CTRL IN SEC,ROUND,RedFighter,BlueFighter,CleanEvent,Date
ufc fight night: smith vs. clark,Anthony Smith vs. Devin Clark,Anthony Smith,0,1,0,1,4,4,8,1,1,1,4,0,0,0,0,0,2,0,0,1,2,0,1,Anthony Smith,Devin Clark,ufc fight night smith vs clark,28-Nov-20
ufc fight night: smith vs. clark,Anthony Smith vs. Devin Clark,Devin Clark,0,0,1,1,3,27,30,0,0,1,3,0,0,0,0,1,3,0,0,0,0,0,1,Anthony Smith,Devin Clark,ufc fight night smith vs clark,28-Nov-20
ufc fight night: smith vs. clark,Ashlee Evans-Smith vs. Norma Dumont,Ashlee Evans-Smith,0,0,0,42,164,47,169,0,2,12,108,17,35,13,21,37,156,5,8,0,0,0,3,Ashlee Evans-Smith,Norma Dumont,ufc fight night smith vs clark,28-Nov-20
ufc fight night: smith vs. clark,Ashlee Evans-Smith vs. Norma Dumont,Norma Dumont,1,0,1,94,161,109,178,2,4,78,142,8,11,8,8,71,130,9,13,14,18,0,3,Ashlee Evans-Smith,Norma Dumont,ufc fight night smith vs clark,28-Nov-20
ufc fight night: smith vs. clark,Gina Mazany vs. Rachael Ostovich,Gina Mazany,1,1,0,72,162,106,216,7,12,53,136,10,16,9,10,41,114,13,18,18,30,0,3,Gina Mazany,Rachael Ostovich,ufc fight night smith vs clark,28-Nov-20
ufc fight night: smith vs. clark,Gina Mazany vs. Rachael Ostovich,Rachael Ostovich,0,0,1,41,95,49,106,0,1,25,73,16,22,0,0,34,87,7,8,0,0,0,3,Gina Mazany,Rachael Ostovich,ufc fight night smith vs clark,28-Nov-20
ufc fight night: smith vs. clark,Jonathan Pearce vs. Kai Kamaka,Jonathan Pearce,0,1,0,51,100,113,172,5,7,34,76,12,19,5,5,27,71,6,9,18,20,0,2,Jonathan Pearce,Kai Kamaka,ufc fight night smith vs clark,28-Nov-20
ufc fight night: smith vs. clark,Jonathan Pearce vs. Kai Kamaka,Kai Kamaka,0,1,1,47,83,48,84,1,3,20,51,20,25,7,7,44,79,2,3,1,1,0,2,Jonathan Pearce,Kai Kamaka,ufc fight night smith vs clark,28-Nov-20
ufc fight night: smith vs. clark,Josh Parisian vs. Parker Porter,Josh Parisian,0,0,0,114,226,123,237,0,0,71,173,35,44,8,9,89,190,25,36,0,0,0,3,Josh Parisian,Parker Porter,ufc fight night smith vs clark,28-Nov-20
ufc fight night: smith vs. clark,Josh Parisian vs. Parker Porter,Parker Porter,0,1,0,126,228,164,275,2,4,90,190,16,18,20,20,105,198,20,27,1,3,0,3,Josh Parisian,Parker Porter,ufc fight night smith vs clark,28-Nov-20
ufc fight night: smith vs. clark,Luke Sanders vs. Nate Maness,Luke Sanders,0,0,0,55,112,63,120,0,1,40,90,7,9,8,13,47,102,8,10,0,0,0,2,Luke Sanders,Nate Maness,ufc fight night smith vs clark,28-Nov-20
ufc fight night: smith vs. clark,Luke Sanders vs. Nate Maness,Nate Maness,1,1,0,33,70,38,75,1,2,27,62,4,6,2,2,28,62,3,5,2,3,0,2,Luke Sanders,Nate Maness,ufc fight night smith vs clark,28-Nov-20
ufc fight night: smith vs. clark,Martin Day vs. Anderson Dos Santos,Anderson Dos Santos,0,1,0,11,20,22,31,1,6,5,13,2,2,4,5,8,15,0,1,3,4,0,1,Martin Day,Anderson Dos Santos,ufc fight night smith vs clark,28-Nov-20
ufc fight night: smith vs. clark,Martin Day vs. Anderson Dos Santos,Martin Day,0,0,0,9,12,16,19,1,1,3,4,3,3,3,5,9,12,0,0,0,0,0,1,Martin Day,Anderson Dos Santos,ufc fight night smith vs clark,28-Nov-20
ufc fight night: smith vs. clark,Miguel Baeza vs. Takashi Sato,Miguel Baeza,0,1,0,40,73,43,82,1,2,16,40,20,28,4,5,32,65,3,3,5,5,0,2,Miguel Baeza,Takashi Sato,ufc fight night smith vs clark,28-Nov-20
ufc fight night: smith vs. clark,Miguel Baeza vs. Takashi Sato,Takashi Sato,0,0,0,15,58,15,58,0,0,10,49,4,8,1,1,15,56,0,1,0,1,0,2,Miguel Baeza,Takashi Sato,ufc fight night smith vs clark,28-Nov-20
ufc fight night: smith vs. clark,Spike Carlyle vs. Bill Algeo,Bill Algeo,0,0,1,70,95,118,150,1,3,44,63,18,23,8,9,42,64,14,15,14,16,0,3,Spike Carlyle,Bill Algeo,ufc fight night smith vs clark,28-Nov-20
ufc fight night: smith vs. clark,Spike Carlyle vs. Bill Algeo,Spike Carlyle,0,1,1,23,53,28,65,4,13,14,37,3,8,6,8,19,45,1,3,3,5,0,3,Spike Carlyle,Bill Algeo,ufc fight night smith vs clark,28-Nov-20
ufc fight night: smith vs. clark,Sumudaerji vs. Malcolm Gordon,Malcolm Gordon,0,0,0,0,6,0,6,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,1,Sumudaerji,Malcolm Gordon,ufc fight night smith vs clark,28-Nov-20
ufc fight night: smith vs. clark,Sumudaerji vs. Malcolm Gordon,Sumudaerji,1,0,0,9,18,9,18,0,0,6,15,0,0,3,3,9,17,0,0,0,1,0,1,Sumudaerji,Malcolm Gordon,ufc fight night smith vs clark,28-Nov-20
ufc fight night: smith vs. rakic,Alessio Di Chirico vs. Zak Cummings,Alessio Di Chirico,0,0,0,53,157,53,157,0,2,33,127,12,22,8,8,52,156,1,1,0,0,0,3,Alessio Di Chirico,Zak Cummings,ufc fight night smith vs rakic,4/30/2022
ufc fight night: smith vs. rakic,Alessio Di Chirico vs. Zak Cummings,Zak Cummings,1,0,0,54,139,54,139,0,0,34,115,11,15,9,9,54,138,0,1,0,0,0,3,Alessio Di Chirico,Zak Cummings,ufc fight night smith vs rakic,4/30/2022
ufc fight night: smith vs. rakic,Alex Caceres vs. Austin Springer,Alex Caceres,0,1,0,18,31,18,31,0,0,11,22,4,4,3,5,18,31,0,0,0,0,0,1,Alex Caceres,Austin Springer,ufc fight night smith vs rakic,4/30/2022
ufc fight night: smith vs. rakic,Alex Caceres vs. Austin Springer,Austin Springer,0,0,0,14,32,14,32,0,1,3,17,2,5,9,10,13,31,1,1,0,0,0,1,Alex Caceres,Austin Springer,ufc fight night smith vs rakic,4/30/2022
ufc fight night: smith vs. rakic,Anthony Smith vs. Aleksandar Rakic,Aleksandar Rakic,1,0,0,44,57,141,159,0,0,16,28,7,8,21,21,25,34,2,2,17,21,0,3,Anthony Smith,Aleksandar Rakic,ufc fight night smith vs rakic,4/30/2022
ufc fight night: smith vs. rakic,Anthony Smith vs. Aleksandar Rakic,Anthony Smith,0,0,0,9,21,40,53,0,2,5,16,0,1,4,4,6,14,1,2,2,5,0,3,Anthony Smith,Aleksandar Rakic,ufc fight night smith vs rakic,4/30/2022
ufc fight night: smith vs. rakic,Ji Yeon Kim vs. Alexa Grasso,Alexa Grasso,0,0,0,88,182,123,220,1,2,51,134,19,23,18,25,81,174,3,3,4,5,0,3,Ji Yeon Kim,Alexa Grasso,ufc fight night smith vs rakic,4/30/2022
ufc fight night: smith vs. rakic,Ji Yeon Kim vs. Alexa Grasso,Ji Yeon Kim,0,0,0,68,188,85,206,0,0,61,177,4,6,3,5,65,184,3,4,0,0,0,3,Ji Yeon Kim,Alexa Grasso,ufc fight night smith vs rakic,4/30/2022
ufc fight night: smith vs. rakic,Maki Pitolo vs. Impa Kasanganay,Impa Kasanganay,0,0,0,85,198,86,199,0,1,68,164,12,29,5,5,82,190,3,8,0,0,0,3,Maki Pitolo,Impa Kasanganay,ufc fight night smith vs rakic,4/30/2022
ufc fight night: smith vs. rakic,Maki Pitolo vs. Impa Kasanganay,Maki Pitolo,0,0,0,71,173,72,174,0,0,54,141,13,27,4,5,71,172,0,1,0,0,0,3,Maki Pitolo,Impa Kasanganay,ufc fight night smith vs rakic,4/30/2022
ufc fight night: smith vs. rakic,Mallory Martin vs. Hannah Cifers,Hannah Cifers,1,0,0,49,100,75,130,0,0,35,78,10,18,4,4,30,73,15,21,4,6,0,2,Mallory Martin,Hannah Cifers,ufc fight night smith vs rakic,4/30/2022
ufc fight night: smith vs. rakic,Mallory Martin vs. Hannah Cifers,Mallory Martin,0,1,0,22,38,48,66,1,2,21,37,1,1,0,0,17,32,0,0,5,6,0,2,Mallory Martin,Hannah Cifers,ufc fight night smith vs rakic,4/30/2022
ufc fight night: smith vs. rakic,Polyana Viana vs. Emily Whitmire,Emily Whitmire,0,0,0,2,11,5,15,0,1,1,9,0,1,1,1,2,11,0,0,0,0,0,1,Polyana Viana,Emily Whitmire,ufc fight night smith vs rakic,4/30/2022
ufc fight night: smith vs. rakic,Polyana Viana vs. Emily Whitmire,Polyana Viana,0,1,0,9,15,18,24,0,1,6,12,0,0,3,3,6,12,0,0,3,3,0,1,Polyana Viana,Emily Whitmire,ufc fight night smith vs rakic,4/30/2022
ufc fight night: smith vs. rakic,Ricardo Lamas vs. Bill Algeo,Bill Algeo,0,0,0,89,168,145,224,1,1,57,124,22,32,10,12,71,145,16,21,2,2,0,3,Ricardo Lamas,Bill Algeo,ufc fight night smith vs rakic,4/30/2022
ufc fight night: smith vs. rakic,Ricardo Lamas vs. Bill Algeo,Ricardo Lamas,0,0,1,104,156,127,180,5,11,64,106,20,25,20,25,62,108,14,15,28,33,0,3,Ricardo Lamas,Bill Algeo,ufc fight night smith vs rakic,4/30/2022
ufc fight night: smith vs. rakic,Robbie Lawler vs. Neil Magny,Neil Magny,0,0,0,62,88,116,144,4,7,36,61,21,22,5,5,39,63,16,18,7,7,0,3,Robbie Lawler,Neil Magny,ufc fight night smith vs rakic,4/30/2022
ufc fight night: smith vs. rakic,Robbie Lawler vs. Neil Magny,Robbie Lawler,0,0,1,26,45,41,62,0,1,18,36,4,5,4,4,15,33,6,6,5,6,0,3,Robbie Lawler,Neil Magny,ufc fight night smith vs rakic,4/30/2022
ufc fight night: smith vs. rakic,Sean Brady vs. Christian Aguilera,Christian Aguilera,0,0,0,16,39,17,40,0,0,6,27,2,3,8,9,16,39,0,0,0,0,0,2,Sean Brady,Christian Aguilera,ufc fight night smith vs rakic,4/30/2022
ufc fight night: smith vs. rakic,Sean Brady vs. Christian Aguilera,Sean Brady,0,2,0,34,60,65,99,2,2,16,41,1,2,17,17,28,54,0,0,6,6,0,2,Sean Brady,Christian Aguilera,ufc fight night smith vs rakic,4/30/2022
ufc fight night: smith vs. spann,Anthony Smith vs. Ryan Spann,Anthony Smith,2,1,0,17,28,18,29,0,0,11,21,3,4,3,3,11,20,0,0,6,8,0,1,Anthony Smith,Ryan Spann,ufc fight night smith vs spann,18-Sep-21
ufc fight night: smith vs. spann,Anthony Smith vs. Ryan Spann,Ryan Spann,0,0,0,8,20,8,20,0,1,5,17,3,3,0,0,6,18,1,1,1,1,0,1,Anthony Smith,Ryan Spann,ufc fight night smith vs spann,18-Sep-21
ufc fight night: smith vs. spann,Ariane Lipski vs. Mandy Bohm,Ariane Lipski,2,0,0,87,194,116,233,0,1,27,106,53,73,7,15,64,157,15,23,8,14,0,3,Ariane Lipski,Mandy Bohm,ufc fight night smith vs spann,18-Sep-21
ufc fight night: smith vs. spann,Ariane Lipski vs. Mandy Bohm,Mandy Bohm,0,0,0,36,108,47,123,0,4,18,84,12,16,6,8,31,101,5,7,0,0,0,3,Ariane Lipski,Mandy Bohm,ufc fight night smith vs spann,18-Sep-21
ufc fight night: smith vs. spann,Arman Tsarukyan vs. Christos Giagos,Arman Tsarukyan,1,0,0,22,31,27,37,0,1,21,29,1,1,0,1,4,10,0,0,18,21,0,1,Arman Tsarukyan,Christos Giagos,ufc fight night smith vs spann,18-Sep-21
ufc fight night: smith vs. spann,Arman Tsarukyan vs. Christos Giagos,Christos Giagos,0,0,0,1,6,4,11,0,0,0,5,1,1,0,0,1,5,0,1,0,0,0,1,Arman Tsarukyan,Christos Giagos,ufc fight night smith vs spann,18-Sep-21
ufc fight night: smith vs. spann,Emily Whitmire vs. Hannah Goldy,Emily Whitmire,0,0,0,5,13,15,26,2,2,3,10,1,2,1,1,5,12,0,0,0,1,0,1,Emily Whitmire,Hannah Goldy,ufc fight night smith vs spann,18-Sep-21
ufc fight night: smith vs. spann,Emily Whitmire vs. Hannah Goldy,Hannah Goldy,0,1,0,10,22,24,46,0,0,1,12,2,2,7,8,9,20,1,2,0,0,0,1,Emily Whitmire,Hannah Goldy,ufc fight night smith vs spann,18-Sep-21
ufc fight night: smith vs. spann,Erin Blanchfield vs. Sarah Alpar,Erin Blanchfield,0,0,0,120,210,198,318,3,3,94,182,15,17,11,11,53,121,10,10,57,79,0,3,Erin Blanchfield,Sarah Alpar,ufc fight night smith vs spann,18-Sep-21
ufc fight night: smith vs. spann,Erin Blanchfield vs. Sarah Alpar,Sarah Alpar,0,0,0,41,113,45,120,0,1,22,87,8,13,11,13,40,110,1,3,0,0,0,3,Erin Blanchfield,Sarah Alpar,ufc fight night smith vs spann,18-Sep-21
ufc fight night: smith vs. spann,Gustavo Lopez vs. Alatengheili,Alatengheili,0,0,0,36,118,37,120,0,1,23,102,10,12,3,4,35,115,1,3,0,0,0,3,Gustavo Lopez,Alatengheili,ufc fight night smith vs spann,18-Sep-21
ufc fight night: smith vs. spann,Gustavo Lopez vs. Alatengheili,Gustavo Lopez,0,1,0,44,115,47,119,3,8,32,93,5,10,7,12,35,99,2,6,7,10,0,3,Gustavo Lopez,Alatengheili,ufc fight night smith vs spann,18-Sep-21
ufc fight night: smith vs. spann,Impa Kasanganay vs. Carlston Harris,Carlston Harris,1,0,0,24,46,24,48,0,1,16,37,6,7,2,2,14,35,0,0,10,11,0,1,Impa Kasanganay,Carlston Harris,ufc fight night smith vs spann,18-Sep-21
ufc fight night: smith vs. spann,Impa Kasanganay vs. Carlston Harris,Impa Kasanganay,0,0,0,6,21,6,21,0,0,5,20,1,1,0,0,6,21,0,0,0,0,0,1,Impa Kasanganay,Carlston Harris,ufc fight night smith vs spann,18-Sep-21
ufc fight night: smith vs. spann,Ion Cutelaba vs. Devin Clark,Devin Clark,0,0,0,23,52,84,130,1,6,10,32,3,7,10,13,12,32,8,13,3,7,0,3,Ion Cutelaba,Devin Clark,ufc fight night smith vs spann,18-Sep-21
ufc fight night: smith vs. spann,Ion Cutelaba vs. Devin Clark,Ion Cutelaba,1,0,0,64,101,92,138,8,12,59,95,4,5,1,1,7,21,11,16,46,64,0,3,Ion Cutelaba,Devin Clark,ufc fight night smith vs spann,18-Sep-21
ufc fight night: smith vs. spann,Joaquin Buckley vs. Antonio Arroyo,Antonio Arroyo,0,0,0,21,46,30,57,0,0,4,22,10,17,7,7,21,45,0,1,0,0,0,3,Joaquin Buckley,Antonio Arroyo,ufc fight night smith vs spann,18-Sep-21
ufc fight night: smith vs. spann,Joaquin Buckley vs. Antonio Arroyo,Joaquin Buckley,1,0,0,41,102,45,107,1,6,12,59,12,22,17,21,34,95,2,2,5,5,0,3,Joaquin Buckley,Antonio Arroyo,ufc fight night smith vs spann,18-Sep-21
ufc fight night: smith vs. spann,Mike Rodriguez vs. Tafon Nchukwi,Mike Rodriguez,0,0,0,49,144,59,156,0,0,19,105,17,22,13,17,45,137,4,7,0,0,0,3,Mike Rodriguez,Tafon Nchukwi,ufc fight night smith vs spann,18-Sep-21
ufc fight night: smith vs. spann,Mike Rodriguez vs. Tafon Nchukwi,Tafon Nchukwi,0,0,0,116,199,145,240,3,3,81,144,25,44,10,11,76,146,31,42,9,11,0,3,Mike Rodriguez,Tafon Nchukwi,ufc fight night smith vs spann,18-Sep-21
ufc fight night: smith vs. spann,Montel Jackson vs. JP Buys,JP Buys,0,3,0,8,24,39,60,1,7,3,10,4,13,1,1,6,22,1,1,1,1,0,3,Montel Jackson,JP Buys,ufc fight night smith vs spann,18-Sep-21
ufc fight night: smith vs. spann,Montel Jackson vs. JP Buys,Montel Jackson,4,1,0,25,43,91,117,4,5,18,36,7,7,0,0,11,17,6,8,8,18,0,3,Montel Jackson,JP Buys,ufc fight night smith vs spann,18-Sep-21
ufc fight night: smith vs. spann,Nate Maness vs. Tony Gravely,Nate Maness,1,0,0,31,63,64,98,1,1,26,57,5,6,0,0,21,52,2,2,8,9,0,2,Nate Maness,Tony Gravely,ufc fight night smith vs spann,18-Sep-21
ufc fight night: smith vs. spann,Nate Maness vs. Tony Gravely,Tony Gravely,1,0,0,36,68,44,77,1,6,18,43,8,11,10,14,25,55,8,10,3,3,0,2,Nate Maness,Tony Gravely,ufc fight night smith vs spann,18-Sep-21
ufc fight night: smith vs. spann,Pannie Kianzad vs. Raquel Pennington,Pannie Kianzad,0,0,0,50,98,85,144,1,2,26,68,20,25,4,5,13,50,37,48,0,0,0,3,Pannie Kianzad,Raquel Pennington,ufc fight night smith vs spann,18-Sep-21
ufc fight night: smith vs. spann,Pannie Kianzad vs. Raquel Pennington,Raquel Pennington,0,0,0,48,79,98,144,1,3,26,56,17,18,5,5,23,49,23,28,2,2,0,3,Pannie Kianzad,Raquel Pennington,ufc fight night smith vs spann,18-Sep-21
ufc fight night: smith vs. spann,Rong Zhu vs. Brandon Jenkins,Brandon Jenkins,0,0,1,41,105,67,138,0,0,17,69,7,16,17,20,36,98,3,5,2,2,0,3,Rong Zhu,Brandon Jenkins,ufc fight night smith vs spann,18-Sep-21
ufc fight night: smith vs. spann,Rong Zhu vs. Brandon Jenkins,Rong Zhu,1,0,0,86,134,134,198,6,8,71,118,8,9,7,7,43,74,1,1,42,59,0,3,Rong Zhu,Brandon Jenkins,ufc fight night smith vs spann,18-Sep-21
ufc fight night: smith vs. teixeira,Alexander Hernandez vs. Drew Dober,Alexander Hernandez,0,0,0,34,108,41,115,3,5,22,88,12,19,0,1,28,100,5,7,1,1,0,2,Alexander Hernandez,Drew Dober,ufc fight night smith vs teixeira,25-Apr-20
ufc fight night: smith vs. teixeira,Alexander Hernandez vs. Drew Dober,Alexander Hernandez,0,0,0,34,108,41,115,3,5,22,88,12,19,0,1,28,100,5,7,1,1,0,2,Alexander Hernandez,Drew Dober,ufc fight night smith vs teixeira,25-Apr-20
ufc fight night: smith vs. teixeira,Alexander Hernandez vs. Drew Dober,Alexander Hernandez,0,0,0,34,108,41,115,3,5,22,88,12,19,0,1,28,100,5,7,1,1,0,2,Alexander Hernandez,Drew Dober,ufc fight night smith vs teixeira,25-Apr-20
ufc fight night: smith vs. teixeira,Alexander Hernandez vs. Drew Dober,Alexander Hernandez,0,0,0,34,108,41,115,3,5,22,88,12,19,0,1,28,100,5,7,1,1,0,2,Alexander Hernandez,Drew Dober,ufc fight night smith vs teixeira,25-Apr-20
ufc fight night: smith vs. teixeira,Alexander Hernandez vs. Drew Dober,Alexander Hernandez,0,0,0,34,108,41,115,3,5,22,88,12,19,0,1,28,100,5,7,1,1,0,2,Alexander Hernandez,Drew Dober,ufc fight night smith vs teixeira,25-Apr-20
ufc fight night: smith vs. teixeira,Alexander Hernandez vs. Drew Dober,Alexander Hernandez,0,0,0,34,108,41,115,3,5,22,88,12,19,0,1,28,100,5,7,1,1,0,2,Alexander Hernandez,Drew Dober,ufc fight night smith vs teixeira,25-Apr-20
ufc fight night: smith vs. teixeira,Alexander Hernandez vs. Drew Dober,Alexander Hernandez,0,0,0,34,108,41,115,3,5,22,88,12,19,0,1,28,100,5,7,1,1,0,2,Alexander Hernandez,Drew Dober,ufc fight night smith vs teixeira,25-Apr-20
ufc fight night: smith vs. teixeira,Alexander Hernandez vs. Drew Dober,Alexander Hernandez,0,0,0,34,108,41,115,3,5,22,88,12,19,0,1,28,100,5,7,1,1,0,2,Alexander Hernandez,Drew Dober,ufc fight night smith vs teixeira,25-Apr-20
ufc fight night: smith vs. teixeira,Alexander Hernandez vs. Drew Dober,Alexander Hernandez,0,0,0,34,108,41,115,3,5,22,88,12,19,0,1,28,100,5,7,1,1,0,2,Alexander Hernandez,Drew Dober,ufc fight night smith vs teixeira,25-Apr-20
ufc fight night: smith vs. teixeira,Alexander Hernandez vs. Drew Dober,Alexander Hernandez,0,0,0,34,108,41,115,3,5,22,88,12,19,0,1,28,100,5,7,1,1,0,2,Alexander Hernandez,Drew Dober,ufc fight night smith vs teixeira,25-Apr-20
ufc fight night: smith vs. teixeira,Alexander Hernandez vs. Drew Dober,Alexander Hernandez,0,0,0,34,108,41,115,3,5,22,88,12,19,0,1,28,100,5,7,1,1,0,2,Alexander Hernandez,Drew Dober,ufc fight night smith vs teixeira,25-Apr-20
ufc fight night: smith vs. teixeira,Alexander Hernandez vs. Drew Dober,Alexander Hernandez,0,0,0,34,108,41,115,3,5,22,88,12,19,0,1,28,100,5,7,1,1,0,2,Alexander Hernandez,Drew Dober,ufc fight night smith vs teixeira,25-Apr-20
ufc fight night: smith vs. teixeira,Alexander Hernandez vs. Drew Dober,Alexander Hernandez,0,0,0,34,108,41,115,3,5,22,88,12,19,0,1,28,100,5,7,1,1,0,2,Alexander Hernandez,Drew Dober,ufc fight night smith vs teixeira,25-Apr-20
ufc fight night: smith vs. teixeira,Alexander Hernandez vs. Drew Dober,Alexander Hernandez,0,0,0,34,108,41,115,3,5,22,88,12,19,0,1,28,100,5,7,1,1,0,2,Alexander Hernandez,Drew Dober,ufc fight night smith vs teixeira,25-Apr-20
ufc fight night: smith vs. teixeira,Alexander Hernandez vs. Drew Dober,Alexander Hernandez,0,0,0,34,108,41,115,3,5,22,88,12,19,0,1,28,100,5,7,1,1,0,2,Alexander Hernandez,Drew Dober,ufc fight night smith vs teixeira,25-Apr-20
ufc fight night: smith vs. teixeira,Alexander Hernandez vs. Drew Dober,Alexander Hernandez,0,0,0,34,108,41,115,3,5,22,88,12,19,0,1,28,100,5,7,1,1,0,2,Alexander Hernandez,Drew Dober,ufc fight night smith vs teixeira,25-Apr-20
ufc fight night: smith vs. teixeira,Alexander Hernandez vs. Drew Dober,Drew Dober,0,0,0,61,145,65,149,0,0,48,126,6,10,7,9,54,135,7,10,0,0,0,2,Alexander Hernandez,Drew Dober,ufc fight night smith vs teixeira,25-Apr-20
ufc fight night: smith vs. teixeira,Alexander Hernandez vs. Drew Dober,Drew Dober,0,0,0,61,145,65,149,0,0,48,126,6,10,7,9,54,135,7,10,0,0,0,2,Alexander Hernandez,Drew Dober,ufc fight night smith vs teixeira,25-Apr-20
ufc fight night: smith vs. teixeira,Alexander Hernandez vs. Drew Dober,Drew Dober,0,0,0,61,145,65,149,0,0,48,126,6,10,7,9,54,135,7,10,0,0,0,2,Alexander Hernandez,Drew Dober,ufc fight night smith vs teixeira,25-Apr-20
ufc fight night: smith vs. teixeira,Alexander Hernandez vs. Drew Dober,Drew Dober,0,0,0,61,145,65,149,0,0,48,126,6,10,7,9,54,135,7,10,0,0,0,2,Alexander Hernandez,Drew Dober,ufc fight night smith vs teixeira,25-Apr-20
ufc fight night: smith vs. teixeira,Alexander Hernandez vs. Drew Dober,Drew Dober,0,0,0,61,145,65,149,0,0,48,126,6,10,7,9,54,135,7,10,0,0,0,2,Alexander Hernandez,Drew Dober,ufc fight night smith vs teixeira,25-Apr-20
ufc fight night: smith vs. teixeira,Alexander Hernandez vs. Drew Dober,Drew Dober,0,0,0,61,145,65,149,0,0,48,126,6,10,7,9,54,135,7,10,0,0,0,2,Alexander Hernandez,Drew Dober,ufc fight night smith vs teixeira,25-Apr-20
ufc fight night: smith vs. teixeira,Alexander Hernandez vs. Drew Dober,Drew Dober,0,0,0,61,145,65,149,0,0,48,126,6,10,7,9,54,135,7,10,0,0,0,2,Alexander Hernandez,Drew Dober,ufc fight night smith vs teixeira,25-Apr-20
ufc fight night: smith vs. teixeira,Alexander Hernandez vs. Drew Dober,Drew Dober,0,0,0,61,145,65,149,0,0,48,126,6,10,7,9,54,135,7,10,0,0,0,2,Alexander Hernandez,Drew Dober,ufc fight night smith vs teixeira,25-Apr-20
ufc fight night: smith vs. teixeira,Alexander Hernandez vs. Drew Dober,Drew Dober,0,0,0,61,145,65,149,0,0,48,126,6,10,7,9,54,135,7,10,0,0,0,2,Alexander Hernandez,Drew Dober,ufc fight night smith vs teixeira,25-Apr-20
ufc fight night: smith vs. teixeira,Alexander Hernandez vs. Drew Dober,Drew Dober,0,0,0,61,145,65,149,0,0,48,126,6,10,7,9,54,135,7,10,0,0,0,2,Alexander Hernandez,Drew Dober,ufc fight night smith vs teixeira,25-Apr-20
ufc fight night: smith vs. teixeira,Alexander Hernandez vs. Drew Dober,Drew Dober,0,0,0,61,145,65,149,0,0,48,126,6,10,7,9,54,135,7,10,0,0,0,2,Alexander Hernandez,Drew Dober,ufc fight night smith vs teixeira,25-Apr-20
ufc fight night: smith vs. teixeira,Alexander Hernandez vs. Drew Dober,Drew Dober,0,0,0,61,145,65,149,0,0,48,126,6,10,7,9,54,135,7,10,0,0,0,2,Alexander Hernandez,Drew Dober,ufc fight night smith vs teixeira,25-Apr-20
ufc fight night: smith vs. teixeira,Alexander Hernandez vs. Drew Dober,Drew Dober,0,0,0,61,145,65,149,0,0,48,126,6,10,7,9,54,135,7,10,0,0,0,2,Alexander Hernandez,Drew Dober,ufc fight night smith vs teixeira,25-Apr-20
ufc fight night: smith vs. teixeira,Alexander Hernandez vs. Drew Dober,Drew Dober,0,0,0,61,145,65,149,0,0,48,126,6,10,7,9,54,135,7,10,0,0,0,2,Alexander Hernandez,Drew Dober,ufc fight night smith vs teixeira,25-Apr-20
ufc fight night: smith vs. teixeira,Alexander Hernandez vs. Drew Dober,Drew Dober,0,0,0,61,145,65,149,0,0,48,126,6,10,7,9,54,135,7,10,0,0,0,2,Alexander Hernandez,Drew Dober,ufc fight night smith vs teixeira,25-Apr-20
ufc fight night: smith vs. teixeira,Alexander Hernandez vs. Drew Dober,Drew Dober,0,0,0,61,145,65,149,0,0,48,126,6,10,7,9,54,135,7,10,0,0,0,2,Alexander Hernandez,Drew Dober,ufc fight night smith vs teixeira,25-Apr-20
ufc fight night: smith vs. teixeira,Andrei Arlovski vs. Philipe Lins,Andrei Arlovski,0,0,0,50,107,50,107,0,0,22,69,7,13,21,25,46,101,4,6,0,0,0,3,Andrei Arlovski,Philipe Lins,ufc fight night smith vs teixeira,25-Apr-20
ufc fight night: smith vs. teixeira,Andrei Arlovski vs. Philipe Lins,Andrei Arlovski,0,0,0,50,107,50,107,0,0,22,69,7,13,21,25,46,101,4,6,0,0,0,3,Andrei Arlovski,Philipe Lins,ufc fight night smith vs teixeira,25-Apr-20
ufc fight night: smith vs. teixeira,Andrei Arlovski vs. Philipe Lins,Andrei Arlovski,0,0,0,50,107,50,107,0,0,22,69,7,13,21,25,46,101,4,6,0,0,0,3,Andrei Arlovski,Philipe Lins,ufc fight night smith vs teixeira,25-Apr-20
ufc fight night: smith vs. teixeira,Andrei Arlovski vs. Philipe Lins,Andrei Arlovski,0,0,0,50,107,50,107,0,0,22,69,7,13,21,25,46,101,4,6,0,0,0,3,Andrei Arlovski,Philipe Lins,ufc fight night smith vs teixeira,25-Apr-20
ufc fight night: smith vs. teixeira,Andrei Arlovski vs. Philipe Lins,Andrei Arlovski,0,0,0,50,107,50,107,0,0,22,69,7,13,21,25,46,101,4,6,0,0,0,3,Andrei Arlovski,Philipe Lins,ufc fight night smith vs teixeira,25-Apr-20
